time,abs_active,accelerator_actual_position,accelerator_pedal_validity,advance_fuel_flow_estimate,bar_pressure_absolute_validity,barametric_absolute_pressure,boost_pressure_indication,brake_pedal_driver_applied_pressure_detected,brake_pedal_driver_applied_pressure_valid,brake_temperature_estimated,chassis_braking_load,commanded_air_fuel_ratio,cruise_control_active,cruise_control_enabled,cruise_control_selected_speed,day,distance_rolling_count_average_driven,distance_rolling_count_average_driven_source,distance_rolling_count_average_non_driven,distance_rolling_count_average_non_driven_reset,distance_rolling_count_average_non_driven_valid,distance_rolling_count_average_reset_occured,distance_rolling_count_average_valid,dop,driver_throttle_override_detected,elevation,engine_coolant_temp_validity,engine_coolant_temperature,engine_idle_active,engine_intake_temperature,engine_oil_pressure,engine_oil_temp,engine_run_active,engine_speed,engine_speed_status,engine_warmup_cycle_achieved,exhaust_pressue_regulator_valve_position,exhaust_pressue_regulator_valve_validity,fuel_consumption_rate,fuel_delivery_pressure_requested,fuel_level_percent,fuel_pressure_esimated_pressure_delivered,fuel_pump_enabled_descrete_output_status,fuel_system_estimated_pressue_valid,fuel_system_fault_present,gear_shift_direction,gps_speed,heading,hour,inst_fuel_flow_estimate,intake_temp_validity,latitude,latitude_valid,left_front_pressure,left_rear_pressure,legislated_diagnostics_conditions_fault_present,legislated_diagnostics_conditions_met,longitude,longitude_valid,minute,moderate_brake_achieved,month,outside_air_estimate_temp_mask,outside_air_estimate_temp_validity,outside_air_temperature_estimate,platform_brake_position,powertrain_brake_pedal_descrete_input_status,powertrain_brake_pedal_descrete_input_valid,powertrain_crank_aborted,powertrain_crank_active,powertrain_run_aborted,requested_gear,right_front_pressure,right_rear_pressure,second,skip_shift_active,speed_average_driven_valid,speed_average_driven_validity,speed_average_non_driven_valid,steering_wheel_angle,tcs_active,throttle_position,top_clutch_travel,total_fuel_capacity,trans_emissions_related_malfunction,trans_non_emissions_related_malfunction,trans_oil_change_now_indicator,trans_oil_temp,trans_oil_temp_present,trans_oil_temp_valid,trans_thermal_management_status,transmission_commanded_gear,transmission_estimated_gear,transmission_torque_converter_clutch_mode,vdcs_active,vdcs_understeer_active,vdcs_understeer_valid,vdcs_yaw_rate_valid,vehicle_average_speed_soruce,vehicle_dynamics_yaw_rate,vehicle_speed_average_non_driven_validity,vehicle_stability_lateral_acceleration,vehicle_stability_lateral_acceleration_valid,x_webmercator,y_webmercator,year,accel,lat_g,long_g
00:05:06.766000,0.0,0.0,0.0,0.7109375,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,656.78125,0.0,651.125,0.0,0.0,0.0,0.0,1.5,0.0,73.0,0.0,79.0,0.0,19.0,315.5,-40.0,1.0,1168.5666666666666,0.0,1.0,0.0,0.0,4.1625000000000005,250.0,48.5285625,250.0,1.0,0.0,0.0,0.0,68.0,121.0,0.0,0.7073567708333334,0.0,32.788295929784994,0.0,30.1704,29.638550000000002,0.0,0.0,-117.08402216382001,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.572624,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,1.0,0.0,69.19921875,0.0,69.125,-15.175,1.0,14.350194,0.0,68.125,0.0,0.0,0.0,31.09090909090909,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,191.3,0.0,-4.04375,0.0,-0.671875,0.0,-13033733.725490488,3867237.3842224823,2017.0,0.08897576562500001,-0.0684887869520897,0.009069904752803263
00:05:08.766000,0.0,0.0,0.0,0.6941964285714286,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,691.375,0.0,685.75,0.0,0.0,0.0,0.0,27.1,0.0,124.0,0.0,79.16666666666667,0.0,19.0,316.0,-40.0,1.0,1181.0729166666667,0.0,1.0,0.0,0.0,3.6,250.0,48.626599999999996,249.45454545454547,1.0,0.0,0.0,0.0,69.0,142.0,0.0,0.7149832589285714,0.0,32.788003021319994,0.0,30.1704,29.662725000000002,0.0,0.0,-117.0842320243435,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.393916727272727,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,5.0,0.0,69.703125,0.0,69.765625,-20.305555555555557,1.0,13.367304,0.0,68.125,0.0,0.0,0.0,31.136363636363637,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,160.88888888888889,0.0,-5.944444444444445,0.0,-1.1006944444444444,0.0,-13033757.0870571,3867198.598390121,2017.0,0.08897576562500001,-0.11220126854683429,0.009069904752803263
00:05:10.766000,0.0,0.0,0.0,0.7526041666666666,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,708.875,0.0,703.25,0.0,0.0,0.0,0.0,40.0,0.0,64.5,0.0,79.33333333333333,0.0,19.0,314.0,-40.0,1.0,1207.875,0.0,1.0,0.0,0.0,3.7375,250.0,48.87869642857142,249.35,1.0,0.0,0.0,0.0,69.5,122.0,0.0,0.74169921875,0.0,32.787672336134996,0.0,30.1704,29.6869,0.0,0.0,-117.0843553573315,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.3403045454545455,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,9.0,0.0,70.46875,0.0,70.34375,-26.0,1.0,13.76046,0.0,68.125,0.0,0.0,0.0,31.181818181818183,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,141.0,0.0,-7.1875,0.0,-1.6588541666666667,0.0,-13033770.816422522,3867154.81046063,2017.0,0.080295203125,-0.1690982840638804,0.008185035996432213
00:05:12.766000,0.0,0.0,0.0,0.6685267857142857,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,778.25,0.0,772.375,0.0,0.0,0.0,0.0,78.30000000000001,0.0,204.5,0.0,79.5,0.0,19.0,312.0,-40.0,1.0,1216.9166666666667,0.0,1.0,0.0,0.0,3.875,250.0,49.13079285714285,250.6,1.0,0.0,0.0,0.0,71.0,106.5,0.0,0.6625279017857143,0.0,32.78731512391499,0.0,30.1704,29.711075,0.0,0.0,-117.084369662847,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.422850285714286,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,13.0,0.0,72.453125,0.0,72.0,-19.535714285714285,1.0,14.153616,0.0,68.125,0.0,0.0,0.0,31.227272727272727,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,164.54545454545453,0.0,-5.715909090909091,0.0,-1.2556818181818181,0.0,-13033772.408905221,3867107.510115874,2017.0,0.23003490625000003,-0.12800018533963486,0.023449022043832826
00:05:14.766000,0.0,0.0,0.0,0.5859375,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,798.375,0.0,792.4375,0.0,0.0,0.0,0.0,39.900000000000006,0.0,151.5,0.0,79.66666666666667,0.0,19.0,310.0,-40.0,1.0,1239.4722222222222,0.0,1.0,0.0,0.0,4.0125,250.0,49.382889285714285,249.64705882352942,1.0,0.0,0.0,0.0,71.5,120.5,0.0,0.7720269097222222,0.0,32.78695666173,0.0,30.1704,29.73525,0.0,0.0,-117.08428757974352,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.3854068571428573,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,17.0,0.0,72.8515625,0.0,72.59375,-12.28125,1.0,14.546772,0.0,68.125,0.0,0.0,0.0,31.272727272727273,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,191.4090909090909,0.0,-3.309659090909091,0.0,-0.7151988636363636,0.0,-13033763.271455938,3867060.0444468907,2017.0,0.08246534375,-0.07290508293948661,0.008406253185524975
00:05:16.766000,0.0,0.0,0.0,0.70556640625,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,835.8125,0.0,829.78125,0.0,0.0,0.0,0.0,39.8,0.0,172.5,0.0,79.83333333333333,0.0,19.0,308.0,-40.0,1.0,1276.7115384615386,0.0,1.0,0.0,0.0,4.1499999999999995,250.0,49.63498571428571,249.14285714285714,1.0,0.0,0.0,0.0,73.5,109.0,0.0,0.7901882595486112,0.0,32.786601255015,0.0,30.1704,29.759425000000004,0.0,0.0,-117.0841542467835,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.4277770526315792,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,21.0,0.0,74.97265625,0.0,74.8828125,10.458333333333334,1.0,14.939928,0.0,68.125,0.0,0.0,0.0,31.318181818181817,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,45.11764705882353,0.0,2.8198529411764706,0.0,0.9044117647058824,0.0,-13033748.428898728,3867012.9835567996,2017.0,0.31792560156250005,0.09219284043892786,0.032408318202089705
00:05:18.766000,0.0,2.048549684210526,0.0,0.8251953125,0.0,100.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,873.25,0.0,867.125,0.0,0.0,0.0,0.0,14.3,0.0,189.0,0.0,80.0,0.0,19.0,306.0,-40.0,1.0,1320.592105263158,0.0,1.0,0.0,0.0,4.2875,250.0,49.88708214285714,249.32,1.0,0.0,0.0,0.0,76.5,211.0,0.0,0.808349609375,0.0,32.786223348929994,0.0,30.1704,29.783600000000003,0.0,0.0,-117.0840670248055,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.3269015,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,25.0,0.0,77.09375,0.0,77.171875,19.732142857142858,1.0,15.333084,0.0,68.125,0.0,0.0,0.0,31.363636363636363,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,98.0,0.0,6.125,0.0,1.3697916666666667,0.0,-13033738.719392551,3866962.943637323,2017.0,0.31792560156250005,0.13963217804960923,0.032408318202089705
00:05:20.766000,0.0,1.6619776363636363,0.0,0.7484375,0.0,100.04545454545455,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,907.875,0.0,901.75,0.0,0.0,0.0,0.0,65.5,0.36363636363636365,207.0,0.0,80.0909090909091,0.0,19.09090909090909,304.0,-40.0,1.0,1351.5113636363637,0.0,1.0,0.0,0.0,4.2,250.0,50.139178571428566,249.27777777777777,1.0,0.0,0.0,0.0,78.5,87.5,0.0,0.78828125,0.0,32.785834887585,0.0,30.1704,29.807775000000003,0.0,0.0,-117.08408327476,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.3058395714285713,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,29.0,0.0,78.71875,0.0,78.609375,22.2,1.0,14.153616,0.0,68.125,0.0,0.0,0.0,31.40909090909091,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,107.88235294117646,0.0,6.742647058823529,0.0,1.6066176470588236,0.0,-13033740.52832921,3866911.5062784906,2017.0,0.19965293750000002,0.1637734604545182,0.02035198139653415
00:05:22.766000,0.0,0.786312,0.0,0.7703125,0.0,100.0909090909091,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,964.875,0.0,958.625,0.0,0.0,0.0,0.0,39.85,0.15384615384615385,84.0,0.0,80.18181818181819,0.0,19.181818181818183,302.0,-40.0,1.0,1368.4038461538462,0.0,1.0,0.0,0.0,3.7083333333333335,250.0,50.39127499999999,250.35714285714286,1.0,0.0,0.0,0.0,79.5,94.5,0.0,0.7611328125,0.0,32.785455870419995,0.0,30.1704,29.831950000000003,0.0,0.0,-117.08421535772351,0.0,8.0,0.0,11.0,1.0,0.0,77.0,1.3609246153846153,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,33.0,0.0,80.40625,0.0,80.4140625,21.1875,1.0,13.1052,0.0,68.125,0.0,0.0,0.0,31.454545454545453,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,100.08333333333333,0.0,6.255208333333333,0.0,1.6302083333333333,0.0,-13033755.23173745,3866861.319668198,2017.0,0.2506512421875,0.16617821950390757,0.025550585340214066
00:05:24.766000,0.0,1.572624,0.0,0.7703125,0.0,100.13636363636364,0.0,0.4166666666666667,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,1021.875,0.0,1015.5,0.0,0.0,0.0,0.0,27.3,0.3333333333333333,97.0,0.0,80.27272727272727,0.0,19.272727272727273,300.0,-40.0,1.0,1390.25,0.0,1.0,0.0,0.0,3.216666666666667,250.0,50.64337142857143,249.72972972972974,1.0,0.0,0.0,0.0,81.0,53.5,0.0,0.79296875,0.0,32.785095741614995,0.0,,,0.0,0.0,-117.08444216264401,0.0,8.0,0.0,11.0,1.0,0.0,77.0,11.876587499999998,0.0,0.0,0.0,0.0,0.0,0.0,,,37.0,0.0,82.09375,0.0,82.21875,3.34375,1.0,12.056784,0.0,68.125,,,,,,,,6.0,6.0,0.0,0.0,0.0,0.0,57.0,0.0,0.8958333333333334,0.0,0.2955729166666667,0.0,-13033780.479545705,3866813.6343110213,2017.0,0.2506512421875,0.03012975705062861,0.025550585340214066
00:05:26.766000,0.0,0.0,0.0,0.6350446428571429,0.0,100.18181818181819,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,22.625,0.0,16.375,0.0,0.0,0.0,0.0,14.5,0.0,51.0,0.0,80.36363636363636,0.0,19.363636363636363,298.0,-40.0,1.0,1006.3942307692307,0.0,1.0,0.0,0.0,2.725,250.0,50.895467857142854,250.3,1.0,0.0,0.0,0.0,74.5,60.5,0.0,0.6388113839285714,0.0,32.78477033406,0.0,,,0.0,0.0,-117.0846898008395,0.0,8.0,0.0,11.0,1.0,0.0,77.0,33.823702125,0.0,0.0,0.0,0.0,0.0,0.0,,,41.0,0.0,78.6875,0.0,78.390625,0.36363636363636365,1.0,11.008368,0.0,68.125,0.0,0.0,0.0,31.545454545454547,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,43.55555555555556,0.0,0.05555555555555555,0.0,0.05381944444444445,0.0,-13033808.046503525,3866770.5466274046,2017.0,-0.531684453125,0.00548618190055499,-0.05419821132772681
00:05:28.766000,0.0,0.0,0.0,0.52734375,0.0,100.22727272727273,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,64.8125,0.0,58.541666666666664,0.0,0.0,0.0,0.0,27.200000000000003,0.0,134.5,0.0,80.45454545454545,0.0,19.454545454545453,296.0,-40.0,1.0,814.90625,0.0,1.0,0.0,0.0,2.825,250.0,51.14756428571428,249.25,1.0,0.0,0.0,0.6666666666666666,63.0,60.0,0.0,0.538818359375,0.0,32.78449395291,0.0,,,0.0,0.0,-117.0848934113805,0.0,8.0,0.0,11.0,1.0,0.0,77.0,34.560284571428575,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,0.0,64.63020833333333,0.0,64.38802083333333,1.525,1.0,10.222056,0.0,68.125,0.0,0.0,0.0,31.59090909090909,1.0,0.0,0.0,5.666666666666667,6.0,0.0,0.0,0.0,0.0,52.53333333333333,0.0,0.08333333333333333,0.0,0.16979166666666667,0.0,-13033830.712325266,3866733.95072457,2017.0,-1.9448076901041675,0.017308019028202514,-0.19824747095863074
00:05:30.766000,0.0,0.0,0.0,0.51953125,0.0,100.27272727272727,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,107.0,0.0,100.70833333333333,0.0,0.0,0.0,0.0,65.5,0.0,146.0,0.0,80.54545454545455,0.0,19.545454545454547,294.0,-40.0,1.0,710.5555555555555,0.0,1.0,0.0,0.0,2.4416666666666664,250.0,51.39966071428571,248.0,1.0,0.0,0.0,0.0,50.5,67.5,0.0,0.503125,0.0,32.78427409795499,0.0,30.1704,29.92865,0.0,0.0,-117.085060216469,0.0,8.0,0.0,11.0,1.0,0.0,77.0,33.839498571428564,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,49.0,0.0,50.572916666666664,0.0,50.385416666666664,2.4375,1.0,9.435744,0.0,68.125,0.0,0.0,0.0,31.636363636363637,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.076923076923077,0.0,0.2548076923076923,0.0,0.3425480769230769,0.0,-13033849.280982777,3866704.839592251,2017.0,-1.9448076901041664,0.03491825452834627,-0.19824747095863063
00:05:32.766000,0.0,0.0,0.0,0.5520833333333334,0.0,100.31818181818181,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,126.60416666666667,0.0,120.20833333333334,0.0,0.0,0.0,0.0,39.900000000000006,0.0,146.0,0.0,80.63636363636364,0.0,19.636363636363637,292.0,-40.0,1.0,719.9270833333334,0.0,1.0,0.0,0.0,2.6833333333333336,250.0,51.651757142857136,249.83333333333334,1.0,0.0,0.0,0.6666666666666666,37.5,69.0,0.0,0.5582682291666666,0.0,32.78410785261,0.0,30.1704,29.952825,0.0,0.0,-117.08519132721301,0.0,8.0,0.0,11.0,1.0,0.0,77.0,31.386954,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,53.0,0.0,40.2265625,0.0,40.08333333333333,-1.5,1.0,10.025478,0.0,68.125,0.0,0.0,0.0,31.681818181818183,1.0,0.0,0.0,3.6666666666666665,4.0,0.0,0.0,0.0,0.0,167.0,0.0,-0.22916666666666666,0.0,0.22395833333333334,0.0,-13033863.876164034,3866682.8269901993,2017.0,-1.4308460520833337,0.022829595650696567,-0.14585586667516143
00:05:34.766000,0.0,0.0,0.0,0.58203125,0.0,100.36363636363636,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,146.20833333333334,0.0,139.70833333333334,0.0,0.0,0.0,0.0,39.900000000000006,0.0,222.0,0.0,80.72727272727273,0.0,19.727272727272727,290.0,-40.0,1.0,677.29,0.0,1.0,0.0,0.0,2.9250000000000003,250.0,51.90385357142857,249.42857142857142,1.0,0.0,0.0,1.0,27.5,55.5,0.0,0.5677490234375,0.0,32.78398174503,0.0,30.1704,29.977,0.0,0.0,-117.085285493616,0.0,8.0,0.0,11.0,1.0,0.0,77.0,31.059324,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,57.0,0.0,29.880208333333332,0.0,29.78125,-3.6041666666666665,1.0,10.615212,0.0,68.125,0.0,0.0,0.0,31.727272727272727,1.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,248.41666666666666,0.0,-0.4739583333333333,0.0,0.15755208333333334,0.0,-13033874.358720064,3866666.129070375,2017.0,-1.4308460520833328,0.016060355079850493,-0.14585586667516134
00:05:36.766000,0.0,0.0,0.0,0.5616319444444444,0.0,100.4090909090909,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,154.22222222222223,0.0,147.63888888888889,0.0,0.0,0.0,0.0,40.0,0.0,114.5,0.0,80.81818181818181,0.0,19.818181818181817,288.0,-40.0,1.0,648.65625,0.0,1.0,0.0,0.0,3.1500000000000004,250.0,52.15595,250.0,1.0,0.0,0.0,0.4,17.5,50.5,0.0,0.5715060763888888,0.0,32.783899663995,0.0,30.1704,30.001175,0.0,0.0,-117.0853456323365,0.0,8.0,0.0,11.0,1.0,0.0,77.0,30.902061600000003,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,61.0,0.0,19.920138888888886,0.0,19.854166666666664,4.263888888888889,1.0,10.615212,0.0,68.125,0.0,0.0,0.0,31.772727272727273,1.0,0.0,0.0,2.0,2.2,0.0,0.0,0.0,0.0,46.0,0.0,0.20833333333333334,0.0,0.3020833333333333,0.0,-13033881.053331807,3866655.2607234544,2017.0,-1.3787626770833339,0.030793408086986065,-0.14054665413693515
00:05:38.766000,0.0,0.0,0.0,0.580078125,0.0,100.45454545454545,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,162.23611111111111,0.0,155.56944444444446,0.0,0.0,0.0,0.0,27.200000000000003,0.0,29.5,0.0,80.9090909090909,0.0,19.90909090909091,286.0,-40.0,1.0,579.6447368421053,0.0,1.0,0.0,0.0,3.1625000000000005,250.0,52.303006249999996,249.71428571428572,1.0,0.0,0.0,0.0,7.0,54.0,0.0,0.587158203125,0.0,32.78386285947,0.0,30.1704,30.025350000000003,0.0,0.0,-117.085373271148,0.0,8.0,0.0,11.0,1.0,0.0,77.0,31.714584000000002,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,1.0,0.0,9.960069444444443,0.0,9.927083333333332,4.833333333333333,1.0,11.401524,0.0,68.125,0.0,0.0,0.0,31.818181818181817,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.5,0.0,0.21875,0.0,0.328125,0.0,-13033884.13007023,3866650.387440849,2017.0,-1.3787626770833332,0.0334480122324159,-0.1405466541369351
00:05:40.766000,0.0,0.0,0.0,0.6334134615384616,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,81.0,1.0,20.0,284.0,-40.0,1.0,582.8695652173913,0.0,1.0,0.0,0.0,3.1750000000000003,250.0,52.4500625,249.44444444444446,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6433293269230769,0.0,32.78385730407,0.0,30.1704,30.049525000000003,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,29.345163840000012,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,5.0,0.0,0.0,0.0,0.0,5.261363636363637,1.0,12.187836,0.0,68.125,0.0,0.0,0.0,31.863636363636363,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.125,0.0,0.33984375,0.0,-13033884.562978147,3866649.6518512084,2017.0,-1.3787626770833332,0.03464258409785933,-0.1405466541369351
00:05:42.766000,0.0,0.0,0.0,0.6354166666666666,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,81.5,1.0,20.0,282.0,-40.0,1.0,574.8461538461538,0.0,1.0,0.0,0.0,2.9875000000000003,250.0,52.59711875,249.85714285714286,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6168619791666666,0.0,32.78385730407,0.0,30.1704,30.073700000000002,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,33.654153599999994,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,9.0,0.0,0.0,0.0,0.0,5.25,1.0,12.286125,0.0,68.125,0.0,0.0,0.0,31.90909090909091,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.326171875,0.0,-13033884.562978147,3866649.6518512084,2017.0,0.0,0.033248916921508664,0.0
00:05:44.766000,0.0,0.0,0.0,0.6362847222222222,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,82.0,1.0,20.0,280.0,-40.0,1.0,577.5769230769231,0.0,1.0,0.0,0.0,2.8000000000000003,250.0,52.744175,249.57894736842104,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6229383680555556,0.0,32.78385730407,0.0,30.1704,30.097875000000002,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,37.28933446153846,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,13.0,0.0,0.0,0.0,0.0,5.25,1.0,12.384414,0.0,68.125,0.0,0.0,0.0,31.954545454545453,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.0763888888888889,0.0,0.3177083333333333,0.0,-13033884.562978147,3866649.6518512084,2017.0,0.0,0.032386170574243964,0.0
00:05:46.766000,0.0,0.0,0.0,0.640625,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,82.0,1.0,20.0,278.0,-40.0,1.0,580.31,0.0,1.0,0.0,0.0,2.4250000000000003,250.0,52.89123125,249.3684210526316,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6341796875,0.0,32.78385730407,0.0,30.1704,30.12205,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,40.44433819354837,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,17.0,0.0,0.0,0.0,0.0,5.25,1.0,12.580992,0.0,68.125,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0925,0.0,0.325,0.0,-13033884.562978147,3866649.6518512084,2017.0,0.0,0.03312945973496432,0.0
00:05:48.766000,0.0,0.0,0.0,0.6953125,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,13.0013427734375,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,82.0,1.0,20.0,276.0,-40.0,1.0,586.1666666666666,0.0,1.0,0.0,0.0,2.716666666666667,250.0,53.038287499999996,249.8125,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.6845703125,0.0,32.78385730407,0.0,30.1704,30.146225,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,39.66663214285715,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,21.0,0.0,0.0,0.0,0.0,5.25,1.0,13.236252,0.0,68.125,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.3265625,0.0,-13033884.562978147,3866649.6518512084,2017.0,0.0,0.03328873598369011,0.0
00:05:50.766000,0.0,0.0,0.0,0.7057291666666666,0.0,100.5,0.0,1.0,0.0,-40.0,0.0,12.457926432291666,0.0,0.0,0.0,10.0,170.25,0.0,163.5,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,12.0,0.0,82.0,1.0,20.0,274.0,-40.0,1.0,577.6428571428571,0.0,1.0,0.0,0.0,3.0083333333333337,250.0,53.18534375,249.4090909090909,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.69091796875,0.0,32.78385730407,0.0,30.1704,30.1704,0.0,0.0,-117.085377160026,0.0,8.0,0.0,11.0,1.0,0.0,77.0,39.21731099999998,0.0,0.0,0.0,0.0,0.0,0.0,30.1704,29.01,25.0,0.0,0.0,0.0,0.0,5.25,1.0,13.891512,0.0,68.125,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.0,0.07236842105263158,0.0,0.32401315789473684,0.0,-13033884.562978147,3866649.6518512084,2017.0,0.0,0.03302886420945329,0.0
