time,abs_active,accelerator_actual_position,accelerator_pedal_validity,advance_fuel_flow_estimate,bar_pressure_absolute_validity,barametric_absolute_pressure,boost_pressure_indication,brake_pedal_driver_applied_pressure_detected,brake_pedal_driver_applied_pressure_valid,brake_temperature_estimated,chassis_braking_load,commanded_air_fuel_ratio,cruise_control_active,cruise_control_enabled,cruise_control_selected_speed,distance_rolling_count_average_driven,distance_rolling_count_average_driven_source,distance_rolling_count_average_non_driven,distance_rolling_count_average_non_driven_reset,distance_rolling_count_average_non_driven_valid,distance_rolling_count_average_reset_occured,distance_rolling_count_average_valid,driver_throttle_override_detected,engine_coolant_temp_validity,engine_coolant_temperature,engine_idle_active,engine_intake_temperature,engine_oil_pressure,engine_oil_temp,engine_run_active,engine_speed,engine_speed_status,engine_warmup_cycle_achieved,exhaust_pressue_regulator_valve_position,exhaust_pressue_regulator_valve_validity,fuel_consumption_rate,fuel_delivery_pressure_requested,fuel_level_percent,fuel_pressure_esimated_pressure_delivered,fuel_pump_enabled_descrete_output_status,fuel_system_estimated_pressue_valid,fuel_system_fault_present,gear_shift_direction,inst_fuel_flow_estimate,intake_temp_validity,left_front_pressure,left_rear_pressure,legislated_diagnostics_conditions_fault_present,legislated_diagnostics_conditions_met,moderate_brake_achieved,outside_air_estimate_temp_mask,outside_air_estimate_temp_validity,outside_air_temperature_estimate,platform_brake_position,powertrain_brake_pedal_descrete_input_status,powertrain_brake_pedal_descrete_input_valid,powertrain_crank_aborted,powertrain_crank_active,powertrain_run_aborted,requested_gear,right_front_pressure,right_rear_pressure,speed_average_driven_valid,speed_average_driven_validity,speed_average_non_driven_valid,steering_wheel_angle,tcs_active,throttle_position,total_fuel_capacity,trans_emissions_related_malfunction,trans_non_emissions_related_malfunction,trans_oil_change_now_indicator,trans_oil_temp,trans_oil_temp_present,trans_oil_temp_valid,trans_thermal_management_status,transmission_commanded_gear,transmission_estimated_gear,vdcs_active,vdcs_understeer_active,vdcs_understeer_valid,vdcs_yaw_rate_valid,vehicle_average_speed_soruce,vehicle_dynamics_yaw_rate,vehicle_speed_average_non_driven_validity,vehicle_stability_lateral_acceleration,vehicle_stability_lateral_acceleration_valid,accel,lat_g,long_g
00:04:20.813000,0.0,15.252436615384612,0.0,1.5841346153846154,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,270.75,0.0,267.35,0.0,0.0,0.0,0.0,1.0,0.0,67.25,0.0,20.0,340.0,-40.0,1.0,1412.6410256410256,0.0,0.0,0.0,0.0,7.781249999999999,250.0,62.744,249.73076923076923,1.0,0.0,0.0,0.0,1.5055964543269231,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4000189268292678,0.0,0.0,0.0,0.0,0.0,0.0,,,81.403125,0.0,81.253125,6.072115384615385,1.0,22.508181,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,17.35,0.0,1.084375,0.0,0.5625,0.0,-0.03674771458333544,0.0573394495412844,-0.003745944401970993
00:04:21.813000,0.0,14.219142,0.0,1.4959239130434783,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,289.75,0.0,286.25,0.0,0.0,0.0,0.0,1.0,0.0,67.5,0.0,20.0,340.0,-40.0,1.0,1407.5833333333333,0.0,0.0,0.0,0.0,7.45,250.0,62.940075,249.125,1.0,0.0,0.0,0.0,1.425696331521739,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4415719999999994,0.0,0.0,0.0,0.0,0.0,0.0,,,81.59375,0.0,81.265625,5.1875,1.0,22.016736,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.0,0.0,0.9375,0.0,0.5458333333333333,0.0,0.00347222500000079,0.0556405028882093,0.0003539475025485005
00:04:22.813000,0.0,12.630136500000003,0.0,1.3475,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,316.1875,0.0,312.609375,0.0,0.0,0.0,0.0,1.0,0.0,67.75,0.0,20.0,340.0,-40.0,1.0,1392.625,0.0,0.0,0.0,0.0,7.630000000000001,250.0,63.0381125,250.10344827586206,1.0,0.0,0.0,0.0,1.2980078125,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4191972682926826,0.0,0.0,0.0,0.0,0.0,0.0,,,81.056640625,0.0,80.8046875,2.629166666666667,1.0,22.763732400000002,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.75,0.0,0.234375,0.0,0.2109375,0.0,-0.128038296875,0.02150229357798165,-0.013051814156472987
00:04:23.813000,0.0,15.95922133333333,0.0,1.6546875,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,342.625,0.0,338.96875,0.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,20.0,340.0,-40.0,1.0,1411.962962962963,0.0,0.0,0.0,0.0,7.8100000000000005,250.0,63.13615,248.96969696969697,1.0,0.0,0.0,0.0,1.52333984375,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4287864390243896,0.0,0.0,0.0,0.0,0.0,0.0,,,80.51953125,0.0,80.34375,1.9264705882352942,1.0,23.510728800000003,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.0,0.0,0.2,0.0,0.16484375,0.0,-0.128038296875,0.016803644240570847,-0.013051814156472987
00:04:24.813000,0.0,18.404615250000013,0.0,1.9594494047619047,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,354.875,0.0,351.1875,0.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,20.0,340.0,-40.0,1.0,1379.421875,0.0,0.0,0.0,0.0,9.25,250.0,63.13615,249.96774193548387,1.0,0.0,0.0,0.0,1.8162202380952381,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.407084631578947,0.0,0.0,0.0,0.0,0.0,0.0,,,80.5859375,0.0,80.21875,0.87890625,1.0,24.375672,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,127.86363636363636,0.0,-0.008522727272727272,0.0,0.08309659090909091,0.0,-0.03472225,0.008470600500417013,-0.0035394750254842
00:04:25.813000,0.0,19.264644000000004,0.0,2.0983072916666665,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,384.5625,0.0,380.734375,0.0,0.0,0.0,0.0,1.0,0.0,68.5,0.0,20.0,339.0,-40.0,1.0,1372.060606060606,0.0,0.0,0.0,0.0,9.834375000000001,250.0,63.13615,249.26470588235293,1.0,0.0,0.0,0.0,1.9169921875,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4306509999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,80.609375,0.0,80.34765625,1.896551724137931,1.0,25.358562,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,19.066666666666666,0.0,0.125,0.0,0.14270833333333333,0.0,0.0358073203125,0.014547230716955486,0.003650083620030581
00:04:26.813000,0.0,20.444112000000008,0.0,2.381610576923077,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,414.25,0.0,410.28125,0.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,20.0,338.0,-40.0,1.0,1382.6013513513512,0.0,0.0,0.0,0.0,10.418750000000001,250.0,63.13615,249.39285714285714,1.0,0.0,0.0,0.0,2.1124173677884617,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.3863922105263153,0.0,0.0,0.0,0.0,0.0,0.0,,,80.6328125,0.0,80.4765625,0.9151785714285714,1.0,26.341452,68.125,0.0,0.0,0.0,29.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,54.05263157894737,0.0,0.009868421052631578,0.0,0.07894736842105263,0.0,0.0358073203125,0.00804764204088202,0.003650083620030581
00:04:27.813000,0.0,20.444112000000008,0.0,2.3941761363636362,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,428.8125,0.0,424.8125,0.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,20.0,337.0,-40.0,1.0,1393.6891891891892,0.0,0.0,0.0,0.0,10.8125,250.0,63.13615,249.6875,1.0,0.0,0.0,0.0,2.1285955255681817,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4475289090909085,0.0,0.0,0.0,0.0,0.0,0.0,,,80.90234375,0.0,80.546875,2.3359375,1.0,26.341452,68.125,0.0,0.0,0.0,29.5,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.9375,0.0,0.18359375,0.0,0.208984375,0.0,0.019531265625000002,0.021303198267074414,0.0019909547018348624
00:04:28.813000,0.0,17.010549599999997,0.0,1.8689630681818181,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,449.75,0.0,445.75,0.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,20.0,336.0,-40.0,1.0,1387.2666666666667,0.0,0.0,0.0,0.0,11.700000000000001,250.0,63.13615,250.19444444444446,1.0,0.0,0.0,0.0,1.8083274147727273,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4240983999999994,0.0,0.0,0.0,0.0,0.0,0.0,,,80.96354166666667,0.0,80.75,1.7794117647058822,1.0,26.341452,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,88.5,0.0,0.19791666666666666,0.0,0.20182291666666666,0.0,0.05642365625,0.02057318212708121,0.005751646916411825
00:04:29.813000,0.0,13.451551714285714,0.0,1.4109375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,474.375,0.0,470.3541666666667,0.0,0.0,0.0,0.0,1.0,0.0,69.25,0.0,20.0,335.0,-40.0,1.0,1384.5714285714287,0.0,0.0,0.0,0.0,6.625,250.0,63.13615,248.8918918918919,1.0,0.0,0.0,0.0,1.3408203125,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4273272173913039,0.0,0.0,0.0,0.0,0.0,0.0,,,80.10329861111111,0.0,79.8984375,0.32575757575757575,1.0,21.033846,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,213.15384615384616,0.0,-0.21634615384615385,0.0,0.007211538461538462,0.0,-0.236545328125,0.0007351211479651846,-0.02411267361111111
00:04:30.813000,0.0,11.376159096774197,0.0,1.305859375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,499.0,0.0,494.9583333333333,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,69.5,0.0,20.0,334.0,-40.0,1.0,1394.4596774193549,0.0,0.0,0.0,0.0,5.65,250.0,63.13615,250.54545454545453,1.0,0.0,0.0,0.0,1.329931640625,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4251904999999996,0.0,0.0,0.0,0.0,0.0,0.0,,,79.24305555555556,0.0,79.046875,3.931451612903226,1.0,19.756089000000003,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,143.6,0.0,0.44166666666666665,0.0,0.315625,0.0,-0.236545328125,0.03217380224260958,-0.02411267361111111
00:04:31.813000,0.0,4.762804114285713,0.0,0.88875,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,523.625,0.0,519.5625,0.0,0.0,0.0,0.0,0.6571428571428571,0.0,69.75,0.0,20.0,333.0,-40.0,1.0,1336.4071428571428,0.0,0.0,0.0,0.0,4.675,250.0,63.13615,250.25,1.0,0.0,0.0,0.0,0.890859375,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4232247199999997,0.0,0.0,0.0,0.0,0.0,0.0,,,78.3828125,0.0,78.1953125,12.794117647058824,1.0,18.478332,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,49.2,0.0,3.075,0.0,1.2739583333333333,0.0,-0.236545328125,0.12986323479442743,-0.02411267361111111
00:04:32.813000,0.0,9.991585241379315,0.0,1.14140625,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,537.7083333333334,0.0,533.5416666666666,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,20.0,332.0,-40.0,1.0,1315.2068965517242,0.0,0.0,0.0,0.0,5.285000000000001,250.0,63.13615,248.8,1.0,0.0,0.0,0.0,1.10234375,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4358740869565214,0.0,0.0,0.0,0.0,0.0,0.0,,,77.671875,0.0,77.52604166666667,14.591666666666667,1.0,19.186012800000004,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,56.8235294117647,0.0,3.551470588235294,0.0,1.4255514705882353,0.0,-0.18590871354166535,0.14531615398452957,-0.01895093919894652
00:04:33.813000,0.0,9.8289,0.0,1.1487771739130435,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,557.0,0.0,552.75,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,20.0,332.0,-40.0,1.0,1302.21875,0.0,0.0,0.0,0.0,5.987500000000001,250.0,63.13615,249.38709677419354,1.0,0.0,0.0,0.0,1.141389266304348,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4273272173913039,0.0,0.0,0.0,0.0,0.0,0.0,,,76.84375,0.0,76.7265625,15.638513513513514,1.0,19.068066,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,60.166666666666664,0.0,3.7604166666666665,0.0,1.5208333333333333,0.0,-0.22207772395833467,0.15502888209310225,-0.02263789235049283
00:04:34.813000,0.0,12.517579741935482,0.0,1.2925,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,579.5104166666666,0.0,575.1979166666666,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,20.0,330.0,-40.0,1.0,1290.1048387096773,0.0,0.0,0.0,0.0,5.525,250.0,63.13615,249.30769230769232,1.0,0.0,0.0,0.0,1.2205859375,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4475289090909083,0.0,0.0,0.0,0.0,0.0,0.0,,,76.484375,0.0,76.33723958333333,13.958333333333334,1.0,19.6578,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,51.333333333333336,0.0,3.2083333333333335,0.0,1.3463541666666667,0.0,-0.10814534114583466,0.1372430343187224,-0.011023989923122798
00:04:35.813000,0.0,14.251905,0.0,1.4235026041666667,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,602.0208333333334,0.0,597.6458333333334,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,20.0,328.0,-40.0,1.0,1285.296875,0.0,0.0,0.0,0.0,7.462500000000001,250.0,63.13615,249.11111111111111,1.0,0.0,0.0,0.0,1.32421875,0.0,,,0.0,0.0,0.0,1.0,0.0,81.0,1.4385935454545449,0.0,0.0,0.0,0.0,0.0,0.0,,,76.125,0.0,75.94791666666667,12.962837837837839,1.0,23.1175728,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,48.77777777777778,0.0,3.048611111111111,0.0,1.1545138888888888,0.0,-0.10814534114583071,0.11768745044738928,-0.011023989923122396
00:04:36.813000,0.0,20.96831999999999,0.0,2.37109375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,624.53125,0.0,620.09375,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,20.0,328.0,-40.0,1.0,1288.525,0.0,0.0,0.0,0.0,9.400000000000002,250.0,63.13615,249.23684210526315,1.0,0.0,0.0,0.0,2.061257102272727,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4677823999999997,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.915254237288135,75.765625,0.0,75.55859375,11.875,1.0,26.5773456,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,41.0,0.0,2.5625,0.0,0.953125,0.0,-0.10814534114583466,0.0971585117227319,-0.011023989923122798
00:04:37.813000,0.0,22.827620250000013,0.0,2.6953125,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,643.2,0.0,638.625,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,20.0,329.0,-40.0,1.0,1306.359375,0.0,1.0,0.0,0.0,11.366666666666667,250.0,63.13615,249.64864864864865,1.0,0.0,0.0,0.0,2.4189453125,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.432211142857143,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.923728813559322,76.528125,0.0,76.384375,11.875,1.0,27.914076000000005,68.125,0.0,0.0,0.0,30.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,39.357142857142854,0.0,2.4598214285714284,0.0,1.0178571428571428,0.0,0.2293838640625016,0.10375709916994319,0.02338265688710516
00:04:38.813000,0.0,24.244619999999994,0.0,2.8920200892857144,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,660.6625,0.0,656.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,20.0,330.0,-40.0,1.0,1331.7954545454545,0.0,1.0,0.0,0.0,12.044444444444444,250.0,63.13615,248.54285714285714,1.0,0.0,0.0,0.0,2.644496372767857,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4773134545454543,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.93220338983051,77.6234375,0.0,77.41875,12.28125,1.0,28.569336000000003,68.125,0.0,0.0,0.0,30.333333333333332,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,41.07142857142857,0.0,2.5669642857142856,0.0,1.1584821428571428,0.0,0.28732661874999926,0.11809196155526429,0.029289155835881677
00:04:39.813000,0.0,24.76882799999999,0.0,2.961647727272727,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,678.125,0.0,673.375,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,20.0,331.0,-40.0,1.0,1369.453125,0.0,1.0,0.0,0.0,12.722222222222223,250.0,63.13615,249.2058823529412,1.0,0.0,0.0,0.0,2.7487127130681817,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4883762857142853,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.940677966101696,78.71875,0.0,78.453125,13.368243243243244,1.0,29.224596000000002,68.125,0.0,0.0,0.0,30.666666666666668,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,47.857142857142854,0.0,2.9910714285714284,0.0,1.2425595238095237,0.0,0.28732661874999926,0.12666254065336632,0.029289155835881677
00:04:40.813000,0.0,24.76882799999999,0.0,2.98515625,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,717.225,0.0,712.35,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,20.0,332.0,-40.0,1.0,1398.7578125,0.0,1.0,0.0,0.0,13.4,250.0,63.13615,249.41935483870967,1.0,0.0,0.0,0.0,2.811376953125,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4645060999999993,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.949152542372882,81.353125,0.0,81.034375,10.012096774193548,1.0,29.879856,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,34.53333333333333,0.0,2.158333333333333,0.0,0.971875,0.0,0.7170144624999992,0.09906982670744138,0.07309015927624864
00:04:41.813000,0.0,24.68458028571428,0.0,2.990828804347826,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,737.125,0.0,732.1666666666666,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,20.0,336.0,-40.0,1.0,1423.794642857143,0.0,1.0,0.0,0.0,13.716666666666669,250.0,63.13615,249.45945945945945,1.0,0.0,0.0,0.0,2.820185122282609,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4107362352941173,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.95762711864407,82.59375,0.0,82.30729166666667,0.9285714285714286,1.0,29.879856,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,70.73333333333333,0.0,0.15416666666666667,0.0,0.109375,0.0,0.3535882458333355,0.0111493374108053,0.03604365400951432
00:04:42.813000,0.0,13.78854257142857,0.0,1.977734375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,758.75,0.0,753.7083333333334,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,71.0,0.0,20.0,336.0,-40.0,1.0,1428.0892857142858,0.0,1.0,0.0,0.0,12.958333333333334,250.0,63.13615,250.0,1.0,0.0,0.0,0.0,2.139208984375,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4296581818181813,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.966101694915253,83.88541666666667,0.0,83.54166666666667,0.16428571428571428,1.0,25.948296,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,238.61111111111111,0.0,-0.19791666666666666,0.0,0.0920138888888889,0.0,0.34288221875,0.00937960131385208,0.034952315876656474
00:04:43.813000,0.0,0.0,0.0,0.860733695652174,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,779.6666666666666,0.0,774.5833333333334,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,20.0,334.0,-40.0,1.0,1413.3125,0.0,1.0,0.0,0.0,5.1499999999999995,250.0,63.13615,249.94736842105263,1.0,0.0,0.0,0.0,0.91796875,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4102334782608692,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.97457627118644,83.515625,0.0,83.41666666666667,1.5568181818181819,1.0,15.726239999999999,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.88888888888889,0.0,0.16666666666666666,0.0,0.15711805555555555,0.0,-0.03472225,0.01601611167742666,-0.0035394750254842
00:04:44.813000,0.0,0.0,0.0,0.82375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,800.5833333333333,0.0,795.4791666666667,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,20.0,332.0,-40.0,1.0,1389.5689655172414,0.0,1.0,0.0,0.0,4.9937499999999995,250.0,63.13615,249.30769230769232,1.0,0.0,0.0,0.0,0.8771875,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4615146956521736,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.983050847457626,82.1640625,0.0,82.03645833333334,2.3875,1.0,16.447026,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.272727272727273,0.0,0.22727272727272727,0.0,0.2372159090909091,0.0,-0.38339151041666536,0.024181030488369937,-0.039081703406387905
00:04:45.813000,0.0,1.179468,0.0,0.8145380434782609,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,821.5,0.0,816.375,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,72.0,0.0,20.0,332.0,-40.0,1.0,1363.4274193548388,0.0,1.0,0.0,0.0,4.8375,250.0,63.13615,249.05714285714285,1.0,0.0,0.0,0.0,0.8244310461956522,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.430418638297872,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.991525423728813,80.8125,0.0,80.65625,2.850806451612903,1.0,17.167812,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.375,0.0,0.3169642857142857,0.0,-0.38339151041666936,0.0323103247415174,-0.039081703406388314
00:04:46.813000,0.0,7.606056461538462,0.0,0.9627403846153846,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,847.03125,0.0,841.78125,0.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,20.0,332.0,-40.0,1.0,1342.048076923077,0.0,1.0,0.0,0.0,4.68125,250.0,63.13615,249.13888888888889,1.0,0.0,0.0,0.0,0.9712289663461539,0.0,26.0,26.0,0.0,0.0,0.0,1.0,0.0,81.0,1.4497627499999997,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,79.22265625,0.0,79.0,0.5789473684210527,1.0,17.888598,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,128.05555555555554,0.0,0.003472222222222222,0.0,0.125,0.0,-0.46006981250000006,0.0127420998980632,-0.04689804408766565
00:04:47.813000,0.0,10.601170714285706,0.0,1.1484375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,867.203125,0.0,861.890625,0.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,20.0,330.0,-40.0,1.0,1331.0267857142858,0.0,1.0,0.0,0.0,5.625,250.0,63.13615,249.21212121212122,1.0,0.0,0.0,0.0,1.1353701636904763,0.0,26.083333333333332,26.041666666666668,0.0,0.0,0.0,1.0,0.0,81.0,1.3629408,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,78.634765625,0.0,78.359375,0.16554054054054054,1.0,19.264644,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,183.54545454545453,0.0,-0.16477272727272727,0.0,0.15482954545454544,0.0,-0.17795153125000002,0.01578282828282828,-0.018139809505606525
00:04:48.813000,0.0,10.61521199999999,0.0,1.1864809782608696,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,887.375,0.0,882.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,20.0,328.0,-40.0,1.0,1323.5535714285713,0.0,1.0,0.0,0.0,5.064583333333333,250.0,63.13615,249.64705882352942,1.0,0.0,0.0,0.0,1.155061141304348,0.0,26.166666666666668,26.083333333333332,0.0,0.0,0.0,1.0,0.0,81.0,1.4058305454545452,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,78.046875,0.0,77.71875,3.1013513513513513,1.0,17.560968,68.125,0.0,0.0,0.0,31.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,67.38095238095238,0.0,0.4017857142857143,0.0,0.33110119047619047,0.0,-0.17795153125000002,0.03375139556332216,-0.018139809505606525
